test_id,run_number,database,engine,index,actual_recall,comparison_recall,average_ms,p50_ms,p95_ms,p99_ms,qps,measurement_time_ms,resource_samples,filtered_queries,filtered_recall,filtered_average_ms,filtered_p50_ms,filtered_p95_ms,filtered_p99_ms,filtered_scored_queries,filtered_empty_ground_truth_queries,filtered_empty_ground_truth_violations,unfiltered_queries,unfiltered_recall,unfiltered_average_ms,unfiltered_p50_ms,unfiltered_p95_ms,unfiltered_p99_ms,unfiltered_scored_queries,unfiltered_empty_ground_truth_queries,unfiltered_empty_ground_truth_violations,cpu_average_percent,cpu_max_percent,ram_average_bytes,ram_max_bytes,disk_write_bytes,index_size_bytes,time_to_index_ready_ms,upsert_ms,vector_count,query_executions,concurrency,top_k,warmup_iterations,measurement_iterations,stability_verified,stability_diagnostics,index_parameters,search_parameters,environment,measured_at
"T03",1,"pgvector","PostgreSQL","ivfflat",0.960309,0.957778,8.016646,5.071900,40.864000,45.680700,1241.366,5638,2,700,0.992857,9.338153,5.532700,42.408300,46.382400,490,210,0,6300,0.957778,7.869811,5.014500,40.554200,45.621100,6300,0,0,393.085,393.910,218680524,219047526,4000000,82010112,3462,3062,10000,7000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""force_index_scan"":true,""dimension"":1024,""lists"":10,""metric"":""COSINE""}","{""probes"":2}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T13:08:18.209774200Z
"T03",1,"pgvector","PostgreSQL","ivfflat",0.975258,0.973889,10.902836,6.370600,50.023100,54.421000,914.520,5467,2,500,0.992857,12.980719,7.026300,51.126100,55.319400,350,150,0,4500,0.973889,10.671960,6.297400,49.912600,53.925900,4500,0,0,394.575,394.610,218156236,218313523,0,82010112,3462,3062,10000,5000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""force_index_scan"":true,""dimension"":1024,""lists"":10,""metric"":""COSINE""}","{""probes"":3}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T13:08:25.611917400Z
"T03",1,"pgvector","PostgreSQL","ivfflat",0.967526,0.965000,14.418826,7.865800,56.091900,60.812100,689.442,5801,2,400,1.000000,16.395200,8.957800,57.081600,62.353200,280,120,0,3600,0.965000,14.199229,7.788700,55.946100,60.236900,3600,0,0,393.890,396.330,219204812,219362099,38000000,82010112,3462,3062,10000,4000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""force_index_scan"":true,""dimension"":1024,""lists"":10,""metric"":""COSINE""}","{""probes"":4}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T13:08:33.471364300Z
"T03",1,"pgvector","PostgreSQL","ivfflat",0.975258,0.973333,17.040184,8.861400,59.472500,63.659300,584.697,5130,2,300,1.000000,19.376064,10.257100,63.807700,68.299700,210,90,0,2700,0.973333,16.780642,8.803200,59.017800,62.733300,2700,0,0,394.290,394.600,218575667,218837811,0,82010112,3462,3062,10000,3000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""force_index_scan"":true,""dimension"":1024,""lists"":10,""metric"":""COSINE""}","{""probes"":5}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T13:08:40.787770Z
"T03",1,"pgvector","PostgreSQL","ivfflat",0.978351,0.976667,19.639782,10.046000,62.691700,66.365200,507.991,5905,2,300,1.000000,18.885439,11.195000,64.364300,71.184800,210,90,0,2700,0.976667,19.723598,9.942100,62.668400,65.988700,2700,0,0,396.195,396.990,218732953,219152384,70000000,82010112,3462,3062,10000,3000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""force_index_scan"":true,""dimension"":1024,""lists"":10,""metric"":""COSINE""}","{""probes"":6}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T13:08:48.986922500Z
"T03",1,"pgvector","PostgreSQL","ivfflat",0.978351,0.976667,24.498105,12.098200,67.644700,72.575000,404.696,7412,3,300,1.000000,31.802254,15.082500,73.202100,78.999500,210,90,0,2700,0.976667,23.686533,11.973400,66.638700,70.574800,2700,0,0,396.063,397.670,222158301,222507827,0,82010112,3462,3062,10000,3000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""force_index_scan"":true,""dimension"":1024,""lists"":10,""metric"":""COSINE""}","{""probes"":8}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T13:08:58.900669200Z
"T03",1,"pgvector","PostgreSQL","ivfflat",0.978866,0.977222,30.214518,14.750300,72.172200,80.296000,329.960,6061,3,200,1.000000,42.772483,26.925700,82.958500,86.246900,140,60,0,1800,0.977222,28.819189,14.605400,71.122500,74.089600,1800,0,0,392.040,392.540,221004867,221668966,0,82010112,3462,3062,10000,2000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""force_index_scan"":true,""dimension"":1024,""lists"":10,""metric"":""COSINE""}","{""probes"":10}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25""}}",2026-09-11T13:09:07.682309500Z
"T05",1,"qdrant","Native","hnsw",0.917010,0.923889,3.006606,2.738600,4.991800,6.853000,3302.348,5147,2,1700,0.828571,3.110891,2.819700,5.129100,7.057600,1190,510,0,15300,0.923889,2.995018,2.728600,4.973500,6.824300,15300,0,0,330.700,345.570,120481382,126458265,0,-1,10011,3833,10000,17000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""payload_index_fields"":{""tenant"":""keyword"",""access_level"":""keyword"",""status"":""keyword"",""benchmark_selectivity_10"":""keyword"",""benchmark_selectivity_50"":""keyword"",""benchmark_selectivity_01"":""keyword"",""tenant_id"":""keyword"",""language"":""keyword"",""category"":""keyword""},""metric"":""COSINE"",""dimension"":1024,""indexing_threshold_kb"":10,""full_scan_threshold_kb"":10,""ef_construct"":128}","{""hnsw_ef"":10}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-qdrant"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200}}",2026-09-11T13:09:35.377843700Z
"T05",1,"qdrant","Native","hnsw",0.941237,0.943889,2.593734,2.421400,3.595600,6.483100,3831.282,5220,2,2000,0.907143,2.629649,2.477700,3.655300,6.042100,1400,600,0,18000,0.943889,2.589743,2.415500,3.590200,6.502800,18000,0,0,358.570,358.640,112459776,112721920,0,-1,10011,3833,10000,20000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""payload_index_fields"":{""tenant"":""keyword"",""access_level"":""keyword"",""status"":""keyword"",""benchmark_selectivity_10"":""keyword"",""benchmark_selectivity_50"":""keyword"",""benchmark_selectivity_01"":""keyword"",""tenant_id"":""keyword"",""language"":""keyword"",""category"":""keyword""},""metric"":""COSINE"",""dimension"":1024,""indexing_threshold_kb"":10,""full_scan_threshold_kb"":10,""ef_construct"":128}","{""hnsw_ef"":20}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-qdrant"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200}}",2026-09-11T13:09:42.446818400Z
"T05",1,"qdrant","Native","hnsw",0.953093,0.956111,2.596123,2.458100,3.566000,5.529000,3829.135,5223,2,2000,0.914286,2.615266,2.484500,3.554800,5.156800,1400,600,0,18000,0.956111,2.593996,2.455000,3.567500,5.542100,18000,0,0,369.775,378.470,106902323,108003328,0,-1,10011,3833,10000,20000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""payload_index_fields"":{""tenant"":""keyword"",""access_level"":""keyword"",""status"":""keyword"",""benchmark_selectivity_10"":""keyword"",""benchmark_selectivity_50"":""keyword"",""benchmark_selectivity_01"":""keyword"",""tenant_id"":""keyword"",""language"":""keyword"",""category"":""keyword""},""metric"":""COSINE"",""dimension"":1024,""indexing_threshold_kb"":10,""full_scan_threshold_kb"":10,""ef_construct"":128}","{""hnsw_ef"":40}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-qdrant"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200}}",2026-09-11T13:09:49.467833800Z
"T05",1,"qdrant","Native","hnsw",0.974227,0.972778,2.796620,2.653300,3.806100,5.993100,3556.045,5061,2,1800,0.992857,2.793712,2.640600,3.773200,6.037900,1260,540,0,16200,0.972778,2.796943,2.654600,3.813900,5.992200,16200,0,0,387.790,403.750,107793612,108213043,0,-1,10011,3833,10000,18000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""payload_index_fields"":{""tenant"":""keyword"",""access_level"":""keyword"",""status"":""keyword"",""benchmark_selectivity_10"":""keyword"",""benchmark_selectivity_50"":""keyword"",""benchmark_selectivity_01"":""keyword"",""tenant_id"":""keyword"",""language"":""keyword"",""category"":""keyword""},""metric"":""COSINE"",""dimension"":1024,""indexing_threshold_kb"":10,""full_scan_threshold_kb"":10,""ef_construct"":128}","{""hnsw_ef"":80}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""minimumMeasurementTimeMs"":5000,""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-qdrant"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""method"":""query-type-stratified-sha256"",""calibrationQueries"":100,""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200}}",2026-09-11T13:09:56.322031400Z
